Date,ASML,BBD,BCS,BIDU,HDB,HMC,IBN,INFY,KB,MELI,MMYT,NTES,NVO,PBR,RDY,SAP,SHEL,SKM,SONY,TM,TSM,UMC,VALE,WIT,^SP500TR
2021-10-25,753.2086181640625,2.782197952270508,9.473490715026855,175.47000122070312,35.8756217956543,26.16796112060547,21.2108097076416,20.389249801635742,42.291133880615234,1536.510009765625,27.610000610351562,92.78606414794922,47.94467544555664,3.554410934448242,11.845083236694336,133.04200744628906,41.12933349609375,23.057466506958008,22.546220779418945,155.96707153320312,105.42984771728516,8.126587867736816,9.437508583068848,4.397787094116211,9541.990234375
2021-10-26,755.8740234375,2.7078068256378174,9.549753189086914,168.8300018310547,35.41712188720703,25.784164428710938,21.04593276977539,20.35247230529785,42.291133880615234,1544.6600341796875,28.520000457763672,89.5447006225586,48.4775505065918,3.4979922771453857,11.820137023925781,133.97048950195312,40.961666107177734,22.885862350463867,22.7867374420166,156.84548950195312,105.93083190917969,8.289429664611816,9.362822532653809,4.355136871337891,9559.3896484375
2021-10-27,765.2073364257812,2.737563133239746,9.388754844665527,167.75,35.141082763671875,25.46142578125,21.065330505371094,20.226898193359375,41.633628845214844,1500.0,32.54999923706055,90.85753631591797,47.72340393066406,3.481397867202759,11.76449203491211,133.1890869140625,41.89223861694336,22.784461975097656,22.141443252563477,157.65145874023438,105.53189086914062,8.42125415802002,9.145557403564453,4.345659255981445,9511.26953125
2021-10-28,776.8526000976562,2.7152462005615234,9.490436553955078,168.7100067138672,34.76679611206055,25.906282424926758,20.648292541503906,20.23586654663086,41.675777435302734,1516.8699951171875,34.61000061035156,90.52254486083984,48.61302185058594,3.5046300888061523,11.718439102172852,135.5701141357422,39.77120590209961,22.948266983032227,23.13089942932129,159.81578063964844,107.62863159179688,8.211886405944824,8.962238311767578,4.321963310241699,9605.23046875
2021-10-29,776.5564575195312,2.603660821914673,9.481963157653809,162.24000549316406,33.64392852783203,25.80160903930664,20.512510299682617,19.984712600708008,40.52091979980469,1481.02001953125,31.670000076293945,88.3586196899414,49.73295211791992,3.259039878845215,11.789437294006348,133.09715270996094,38.49692153930664,22.62065315246582,22.642038345336914,159.89727783203125,105.48550415039062,7.963746070861816,8.64312744140625,4.246140003204346,9625.01953125
2021-11-01,771.369140625,2.700368881225586,9.473490715026855,170.32000732421875,34.083717346191406,26.525590896606445,20.638593673706055,20.15513801574707,41.144710540771484,1489.6600341796875,32.970001220703125,92.96714782714844,49.421356201171875,3.38515305519104,12.196234703063965,134.43936157226562,38.69812774658203,22.932662963867188,23.707754135131836,162.98526000976562,105.87518310546875,8.025781631469727,8.744972229003906,4.250879287719727,9642.4404296875
2021-11-02,777.7421264648438,2.64829421043396,9.261650085449219,162.27000427246094,33.714107513427734,26.403470993041992,20.541606903076172,20.325565338134766,40.596797943115234,1508.7099609375,32.66999816894531,90.80321502685547,49.69681930541992,3.3420090675354004,12.16169548034668,135.11045837402344,38.06098175048828,22.98726463317871,24.114484786987305,162.65023803710938,105.86589813232422,8.250658988952637,8.357967376708984,4.288791179656982,9677.9501953125
2021-11-03,794.982421875,2.702646493911743,9.44806957244873,165.3699951171875,33.835750579833984,26.412195205688477,20.07607650756836,20.370412826538086,39.787559509277344,1531.9300537109375,32.75,92.69552612304688,52.1850471496582,3.2855894565582275,12.272988319396973,137.37193298339844,37.549583435058594,23.01846694946289,24.07928466796875,163.97238159179688,105.77311706542969,8.281675338745117,8.181437492370605,4.279312610626221,9740.4697265625
2021-11-04,814.5883178710938,2.538848876953125,8.922704696655273,162.5800018310547,33.29302978515625,26.81343650817871,19.94999122619629,20.370412826538086,39.433509826660156,1556.489990234375,32.470001220703125,91.69955444335938,52.31600570678711,3.162794828414917,12.226936340332031,136.90309143066406,37.61665725708008,22.971664428710938,23.983469009399414,164.34365844726562,109.280029296875,8.343709945678711,8.004907608032227,4.255617618560791,9782.48046875
2021-11-05,811.2455444335938,2.687756061553955,8.939652442932129,158.22999572753906,33.22752380371094,25.906282424926758,20.01788330078125,20.44217300415039,39.04575729370117,1629.760009765625,34.970001220703125,91.90782928466797,51.21866226196289,3.225853443145752,12.165533065795898,137.4638671875,38.36278533935547,23.049667358398438,24.09493064880371,162.3513946533203,109.28929901123047,8.366972923278809,7.882697582244873,4.250879287719727,9819.98046875
2021-11-08,814.0519409179688,2.628192186355591,8.990494728088379,161.4199981689453,33.67667770385742,25.775440216064453,20.405826568603516,21.025211334228516,39.618961334228516,1650.0,35.470001220703125,93.71863555908203,51.79669189453125,3.2656772136688232,12.43992805480957,136.691650390625,38.387935638427734,23.026268005371094,24.120349884033203,163.43809509277344,112.17462921142578,8.669394493103027,8.303651809692383,4.359875679016113,9828.8095703125
2021-11-09,814.166748046875,2.6356375217437744,8.88033676147461,161.6300048828125,33.73749923706055,25.600990295410156,20.473716735839844,20.89963150024414,39.54309844970703,1709.97998046875,34.09000015258789,91.29215240478516,51.53477096557617,3.3453283309936523,12.407308578491211,136.36070251464844,38.59752655029297,22.995065689086914,23.948272705078125,159.67088317871094,112.98174285888672,8.70816707611084,8.222175598144531,4.30300760269165,9795.1201171875
2021-11-10,783.3261108398438,2.7622079849243164,8.888810157775879,161.55999755859375,33.4146728515625,25.03401756286621,20.134267807006836,20.59465789794922,39.37450408935547,1592.219970703125,32.869998931884766,93.41983032226562,50.898040771484375,3.3287339210510254,12.46103572845459,133.89695739746094,37.65715026855469,22.963863372802734,23.748815536499023,160.61268615722656,109.66040802001953,8.599604606628418,8.1339111328125,4.222445011138916,9716.7197265625
2021-11-11,798.2100830078125,2.8292155265808105,9.041336059570312,167.25999450683594,33.381927490234375,24.990402221679688,19.979089736938477,20.809932708740234,39.68639373779297,1577.0799560546875,33.06999969482422,99.83917236328125,51.21414566040039,3.3785157203674316,12.464873313903809,133.2166748046875,37.48772048950195,23.23686981201172,23.660823822021484,162.125,109.651123046875,8.839990615844727,8.588812828063965,4.236661434173584,9722.080078125
2021-11-12,815.6800537109375,2.8664424419403076,8.998968124389648,170.57000732421875,33.569068908691406,25.382923126220703,20.037281036376953,21.258424758911133,40.040443420410156,1597.1500244140625,33.58000183105469,100.63593292236328,51.07415008544922,3.395109176635742,12.484063148498535,130.91839599609375,37.41993713378906,23.5800838470459,24.03235626220703,166.9879150390625,110.11500549316406,8.762447357177734,8.520916938781738,4.336180210113525,9793.2197265625
